query_file,query_index,run_id,input_entities,matched_entities,result_rows,runtime_seconds,status,http_status_code,error_message,result_file
business_scale1_CQ9_sequence_qualifier.sparql,36,2,1,0,0,0.09383874999912223,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run2.csv
business_scale1_CQ9_sequence_qualifier.sparql,36,3,1,0,0,0.09234474999902886,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run3.csv
business_scale1_CQ9_sequence_qualifier.sparql,36,4,1,0,0,0.09281916700092552,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run4.csv
business_scale1_CQ9_sequence_qualifier.sparql,36,5,1,0,0,0.09132362499985902,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run5.csv
politician_scale1000_CQ10_reference.sparql,37,1,1000,697,2420,1.000082124999608,success,200,,qlever_results/politician_scale1000_CQ10_reference_run1.csv
politician_scale1000_CQ10_reference.sparql,37,2,1000,697,2420,0.34025916599966877,success,200,,qlever_results/politician_scale1000_CQ10_reference_run2.csv
politician_scale1000_CQ10_reference.sparql,37,3,1000,697,2420,0.3103967079987342,success,200,,qlever_results/politician_scale1000_CQ10_reference_run3.csv
politician_scale1000_CQ10_reference.sparql,37,4,1000,697,2420,0.294621917000768,success,200,,qlever_results/politician_scale1000_CQ10_reference_run4.csv
politician_scale1000_CQ10_reference.sparql,37,5,1000,697,2420,0.3015744169988466,success,200,,qlever_results/politician_scale1000_CQ10_reference_run5.csv
politician_scale1000_CQ1_recorded_value.sparql,38,1,1000,691,1574,0.14514374999998836,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run1.csv
politician_scale1000_CQ1_recorded_value.sparql,38,2,1000,691,1574,0.13449387500077137,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run2.csv
politician_scale1000_CQ1_recorded_value.sparql,38,3,1000,691,1574,0.12892508400000224,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run3.csv
politician_scale1000_CQ1_recorded_value.sparql,38,4,1000,691,1574,0.13038120800047182,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run4.csv
politician_scale1000_CQ1_recorded_value.sparql,38,5,1000,691,1574,0.16899916699912865,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run5.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,1,1000,121,172,0.17275270900063333,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run1.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,2,1000,121,172,0.17499674999999115,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run2.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,3,1000,121,172,0.16706725000040024,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run3.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,4,1000,121,172,0.174557125001229,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run4.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,5,1000,121,172,0.23076820799906272,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run5.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,1,1000,4,4,0.1643712079985562,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run1.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,2,1000,4,4,0.14977066700157593,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run2.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,3,1000,4,4,0.15011404200049583,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run3.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,4,1000,4,4,0.1498071660007554,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run4.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,5,1000,4,4,0.16466220799884468,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run5.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,1,1000,131,220,0.1930034169999999,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run1.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,2,1000,131,220,0.1662356249998993,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run2.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,3,1000,131,220,0.19298662499932107,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run3.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,4,1000,131,220,0.18340783300118346,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run4.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,5,1000,131,220,0.1832359580002958,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run5.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,1,1000,871,911,0.15325775000019348,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run1.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,2,1000,871,911,0.15365949999977602,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run2.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,3,1000,871,911,0.14483287500115694,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run3.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,4,1000,871,911,0.1486263750011858,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run4.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,5,1000,871,911,0.14328916699923866,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run5.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,1,1000,386,1013,0.1968373330000759,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run1.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,2,1000,386,1013,0.2006876249997731,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run2.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,3,1000,386,1013,0.199840375000349,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run3.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,4,1000,386,1013,0.22553700000025856,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run4.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,5,1000,386,1013,0.20678433299872268,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run5.csv
politician_scale1000_CQ9_sequence_property.sparql,44,1,1000,1,2,2.578976541999509,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run1.csv
politician_scale1000_CQ9_sequence_property.sparql,44,2,1000,1,2,1.0709483329992509,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run2.csv
politician_scale1000_CQ9_sequence_property.sparql,44,3,1000,1,2,1.14032749999933,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run3.csv
politician_scale1000_CQ9_sequence_property.sparql,44,4,1000,1,2,1.1078607919989736,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run4.csv
politician_scale1000_CQ9_sequence_property.sparql,44,5,1000,1,2,1.1094797499990818,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run5.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,1,1000,158,376,0.1952899999996589,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run1.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,2,1000,158,376,0.20223033399997803,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run2.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,3,1000,158,376,0.21502345799854083,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run3.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,4,1000,158,376,0.19765675000053307,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run4.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,5,1000,158,376,0.19672624999839172,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run5.csv
politician_scale100_CQ10_reference.sparql,46,1,100,67,208,0.12041533299998264,success,200,,qlever_results/politician_scale100_CQ10_reference_run1.csv
politician_scale100_CQ10_reference.sparql,46,2,100,67,208,0.12310045900085242,success,200,,qlever_results/politician_scale100_CQ10_reference_run2.csv
politician_scale100_CQ10_reference.sparql,46,3,100,67,208,0.13532725000004575,success,200,,qlever_results/politician_scale100_CQ10_reference_run3.csv
politician_scale100_CQ10_reference.sparql,46,4,100,67,208,0.1135100000010425,success,200,,qlever_results/politician_scale100_CQ10_reference_run4.csv
politician_scale100_CQ10_reference.sparql,46,5,100,67,208,0.12923620800029312,success,200,,qlever_results/politician_scale100_CQ10_reference_run5.csv
politician_scale100_CQ1_recorded_value.sparql,47,1,100,66,152,0.09470383299958485,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run1.csv
politician_scale100_CQ1_recorded_value.sparql,47,2,100,66,152,0.09298854200096685,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run2.csv
politician_scale100_CQ1_recorded_value.sparql,47,3,100,66,152,0.09622908399978769,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run3.csv
politician_scale100_CQ1_recorded_value.sparql,47,4,100,66,152,0.1039100830003008,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run4.csv
politician_scale100_CQ1_recorded_value.sparql,47,5,100,66,152,0.10254637499929231,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run5.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,1,100,17,27,0.13544345800073643,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run1.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,2,100,17,27,0.1355390830012766,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run2.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,3,100,17,27,0.13132629199935764,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run3.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,4,100,17,27,0.1278621250003198,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run4.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,5,100,17,27,0.13287870900057897,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run5.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,1,100,0,0,0.09245258299961279,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run1.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,2,100,0,0,0.105873332999181,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run2.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,3,100,0,0,0.10314320900033636,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run3.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,4,100,0,0,0.10833979100061697,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run4.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,5,100,0,0,0.10592424999958894,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run5.csv
politician_scale100_CQ3_value_at_2024.sparql,50,1,100,18,29,0.12779245899946545,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run1.csv
politician_scale100_CQ3_value_at_2024.sparql,50,2,100,18,29,0.12727975000052538,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run2.csv
politician_scale100_CQ3_value_at_2024.sparql,50,3,100,18,29,0.11583079199954227,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run3.csv
politician_scale100_CQ3_value_at_2024.sparql,50,4,100,18,29,0.1201431669996964,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run4.csv
politician_scale100_CQ3_value_at_2024.sparql,50,5,100,18,29,0.14103991699994367,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run5.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,1,100,85,88,16.85018562500045,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run1.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,2,100,85,88,14.255203791000895,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run2.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,3,100,85,88,3.0449599170005968,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run3.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,4,100,85,88,0.11788349999915226,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run4.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,5,100,85,88,0.10925954100093804,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run5.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,1,100,37,100,0.17730691699944146,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run1.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,2,100,37,100,0.11253933300031349,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run2.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,3,100,37,100,0.133206832999349,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run3.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,4,100,37,100,0.10854866599947854,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run4.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,5,100,37,100,0.11129458300092665,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run5.csv
politician_scale100_CQ9_sequence_property.sparql,53,1,100,0,0,0.4141835840000567,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run1.csv
politician_scale100_CQ9_sequence_property.sparql,53,2,100,0,0,1.4102803340010723,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run2.csv
politician_scale100_CQ9_sequence_property.sparql,53,3,100,0,0,0.2443865419991198,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run3.csv
politician_scale100_CQ9_sequence_property.sparql,53,4,100,0,0,0.21358129200052645,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run4.csv
politician_scale100_CQ9_sequence_property.sparql,53,5,100,0,0,0.22019362499850104,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run5.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,1,100,17,38,0.11185283300073934,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run1.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,2,100,17,38,0.10988979099965945,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run2.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,3,100,17,38,0.11653775000013411,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run3.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,4,100,17,38,0.10999774999982037,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run4.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,5,100,17,38,0.1129123749997234,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run5.csv
politician_scale10_CQ10_reference.sparql,55,1,10,8,15,0.1656103749992326,success,200,,qlever_results/politician_scale10_CQ10_reference_run1.csv
politician_scale10_CQ10_reference.sparql,55,2,10,8,15,0.10336370799996075,success,200,,qlever_results/politician_scale10_CQ10_reference_run2.csv
politician_scale10_CQ10_reference.sparql,55,3,10,8,15,0.1081186669980525,success,200,,qlever_results/politician_scale10_CQ10_reference_run3.csv
politician_scale10_CQ10_reference.sparql,55,4,10,8,15,0.10103991600044537,success,200,,qlever_results/politician_scale10_CQ10_reference_run4.csv
politician_scale10_CQ10_reference.sparql,55,5,10,8,15,0.09928266699716914,success,200,,qlever_results/politician_scale10_CQ10_reference_run5.csv
politician_scale10_CQ1_recorded_value.sparql,56,1,10,6,24,0.09092958299879683,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run1.csv
politician_scale10_CQ1_recorded_value.sparql,56,2,10,6,24,0.08813308400203823,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run2.csv
politician_scale10_CQ1_recorded_value.sparql,56,3,10,6,24,0.0940392080010497,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run3.csv
politician_scale10_CQ1_recorded_value.sparql,56,4,10,6,24,0.09119279199876473,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run4.csv
politician_scale10_CQ1_recorded_value.sparql,56,5,10,6,24,0.08862066700021387,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run5.csv
politician_scale10_CQ2_current_value_qualifier.sparql,57,1,10,4,8,0.1220433749986114,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_run1.csv
politician_scale10_CQ2_current_value_qualifier.sparql,57,2,10,4,8,0.12251683399881586,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_run2.csv
politician_scale10_CQ2_current_value_qualifier.sparql,57,3,10,4,8,0.11537637500077835,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_run3.csv
politician_scale10_CQ2_current_value_qualifier.sparql,57,4,10,4,8,0.13666920799732907,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_run4.csv
politician_scale10_CQ2_current_value_qualifier.sparql,57,5,10,4,8,0.12283554099849425,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_run5.csv
politician_scale10_CQ2_current_value_qualifier_rank.sparql,58,1,10,0,0,0.09738033299800009,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_rank_run1.csv
politician_scale10_CQ2_current_value_qualifier_rank.sparql,58,2,10,0,0,0.10987554100211128,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_rank_run2.csv
politician_scale10_CQ2_current_value_qualifier_rank.sparql,58,3,10,0,0,0.08826837500237161,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_rank_run3.csv
politician_scale10_CQ2_current_value_qualifier_rank.sparql,58,4,10,0,0,0.09624870900006499,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_rank_run4.csv
politician_scale10_CQ2_current_value_qualifier_rank.sparql,58,5,10,0,0,0.13876937500026543,success,200,,qlever_results/politician_scale10_CQ2_current_value_qualifier_rank_run5.csv
politician_scale10_CQ3_value_at_2024.sparql,59,1,10,4,8,0.11278224999841768,success,200,,qlever_results/politician_scale10_CQ3_value_at_2024_run1.csv
politician_scale10_CQ3_value_at_2024.sparql,59,2,10,4,8,0.09040270800323924,success,200,,qlever_results/politician_scale10_CQ3_value_at_2024_run2.csv
politician_scale10_CQ3_value_at_2024.sparql,59,3,10,4,8,0.09998320800150395,success,200,,qlever_results/politician_scale10_CQ3_value_at_2024_run3.csv
politician_scale10_CQ3_value_at_2024.sparql,59,4,10,4,8,0.09822945799896843,success,200,,qlever_results/politician_scale10_CQ3_value_at_2024_run4.csv
politician_scale10_CQ3_value_at_2024.sparql,59,5,10,4,8,0.10604912499911734,success,200,,qlever_results/politician_scale10_CQ3_value_at_2024_run5.csv
politician_scale10_CQ4_lifecycle_event.sparql,60,1,10,8,9,0.09918541600200115,success,200,,qlever_results/politician_scale10_CQ4_lifecycle_event_run1.csv
politician_scale10_CQ4_lifecycle_event.sparql,60,2,10,8,9,0.09205670899973484,success,200,,qlever_results/politician_scale10_CQ4_lifecycle_event_run2.csv
politician_scale10_CQ4_lifecycle_event.sparql,60,3,10,8,9,0.0936192499975732,success,200,,qlever_results/politician_scale10_CQ4_lifecycle_event_run3.csv
politician_scale10_CQ4_lifecycle_event.sparql,60,4,10,8,9,0.09649725000053877,success,200,,qlever_results/politician_scale10_CQ4_lifecycle_event_run4.csv
politician_scale10_CQ4_lifecycle_event.sparql,60,5,10,8,9,0.09666116700100247,success,200,,qlever_results/politician_scale10_CQ4_lifecycle_event_run5.csv
politician_scale10_CQ5_CQ8_temporal_info.sparql,61,1,10,4,21,0.0999459590020706,success,200,,qlever_results/politician_scale10_CQ5_CQ8_temporal_info_run1.csv
politician_scale10_CQ5_CQ8_temporal_info.sparql,61,2,10,4,21,0.10262525000143796,success,200,,qlever_results/politician_scale10_CQ5_CQ8_temporal_info_run2.csv
politician_scale10_CQ5_CQ8_temporal_info.sparql,61,3,10,4,21,0.10948100000314298,success,200,,qlever_results/politician_scale10_CQ5_CQ8_temporal_info_run3.csv
politician_scale10_CQ5_CQ8_temporal_info.sparql,61,4,10,4,21,0.09567695899750106,success,200,,qlever_results/politician_scale10_CQ5_CQ8_temporal_info_run4.csv
politician_scale10_CQ5_CQ8_temporal_info.sparql,61,5,10,4,21,0.10158845799742267,success,200,,qlever_results/politician_scale10_CQ5_CQ8_temporal_info_run5.csv
politician_scale10_CQ9_sequence_property.sparql,62,1,10,0,0,0.1071639999972831,success,200,,qlever_results/politician_scale10_CQ9_sequence_property_run1.csv
politician_scale10_CQ9_sequence_property.sparql,62,2,10,0,0,0.12565245800215052,success,200,,qlever_results/politician_scale10_CQ9_sequence_property_run2.csv
politician_scale10_CQ9_sequence_property.sparql,62,3,10,0,0,0.10394349999842234,success,200,,qlever_results/politician_scale10_CQ9_sequence_property_run3.csv
politician_scale10_CQ9_sequence_property.sparql,62,4,10,0,0,1.2813129169990134,success,200,,qlever_results/politician_scale10_CQ9_sequence_property_run4.csv
politician_scale10_CQ9_sequence_property.sparql,62,5,10,0,0,0.11848120799913886,success,200,,qlever_results/politician_scale10_CQ9_sequence_property_run5.csv
politician_scale10_CQ9_sequence_qualifier.sparql,63,1,10,2,10,0.13990216700040037,success,200,,qlever_results/politician_scale10_CQ9_sequence_qualifier_run1.csv
politician_scale10_CQ9_sequence_qualifier.sparql,63,2,10,2,10,0.10550841700023739,success,200,,qlever_results/politician_scale10_CQ9_sequence_qualifier_run2.csv
politician_scale10_CQ9_sequence_qualifier.sparql,63,3,10,2,10,0.10390895800082944,success,200,,qlever_results/politician_scale10_CQ9_sequence_qualifier_run3.csv
politician_scale10_CQ9_sequence_qualifier.sparql,63,4,10,2,10,0.093569042001036,success,200,,qlever_results/politician_scale10_CQ9_sequence_qualifier_run4.csv
politician_scale10_CQ9_sequence_qualifier.sparql,63,5,10,2,10,0.10037891599858995,success,200,,qlever_results/politician_scale10_CQ9_sequence_qualifier_run5.csv
politician_scale1_CQ10_reference.sparql,64,1,1,1,3,0.09360904099958134,success,200,,qlever_results/politician_scale1_CQ10_reference_run1.csv
politician_scale1_CQ10_reference.sparql,64,2,1,1,3,0.10268058299698168,success,200,,qlever_results/politician_scale1_CQ10_reference_run2.csv
politician_scale1_CQ10_reference.sparql,64,3,1,1,3,0.09700224999687634,success,200,,qlever_results/politician_scale1_CQ10_reference_run3.csv
politician_scale1_CQ10_reference.sparql,64,4,1,1,3,0.10125704199890606,success,200,,qlever_results/politician_scale1_CQ10_reference_run4.csv
politician_scale1_CQ10_reference.sparql,64,5,1,1,3,0.13661708300060127,success,200,,qlever_results/politician_scale1_CQ10_reference_run5.csv
politician_scale1_CQ1_recorded_value.sparql,65,1,1,1,2,0.0854693330002192,success,200,,qlever_results/politician_scale1_CQ1_recorded_value_run1.csv
politician_scale1_CQ1_recorded_value.sparql,65,2,1,1,2,0.08190254200235358,success,200,,qlever_results/politician_scale1_CQ1_recorded_value_run2.csv
politician_scale1_CQ1_recorded_value.sparql,65,3,1,1,2,0.09187245900102425,success,200,,qlever_results/politician_scale1_CQ1_recorded_value_run3.csv
politician_scale1_CQ1_recorded_value.sparql,65,4,1,1,2,0.08826458299881779,success,200,,qlever_results/politician_scale1_CQ1_recorded_value_run4.csv
politician_scale1_CQ1_recorded_value.sparql,65,5,1,1,2,0.09204870800022036,success,200,,qlever_results/politician_scale1_CQ1_recorded_value_run5.csv
politician_scale1_CQ2_current_value_qualifier.sparql,66,1,1,1,1,0.09818854200057103,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_run1.csv
politician_scale1_CQ2_current_value_qualifier.sparql,66,2,1,1,1,0.0993102499996894,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_run2.csv
politician_scale1_CQ2_current_value_qualifier.sparql,66,3,1,1,1,0.14976929199838196,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_run3.csv
politician_scale1_CQ2_current_value_qualifier.sparql,66,4,1,1,1,0.09551174999796785,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_run4.csv
politician_scale1_CQ2_current_value_qualifier.sparql,66,5,1,1,1,0.10234416599996621,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_run5.csv
politician_scale1_CQ2_current_value_qualifier_rank.sparql,67,1,1,0,0,0.0972821670002304,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_rank_run1.csv
politician_scale1_CQ2_current_value_qualifier_rank.sparql,67,2,1,0,0,0.09727229100099066,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_rank_run2.csv
politician_scale1_CQ2_current_value_qualifier_rank.sparql,67,3,1,0,0,0.099310792000324,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_rank_run3.csv
politician_scale1_CQ2_current_value_qualifier_rank.sparql,67,4,1,0,0,0.09785866600213922,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_rank_run4.csv
politician_scale1_CQ2_current_value_qualifier_rank.sparql,67,5,1,0,0,0.0915158749994589,success,200,,qlever_results/politician_scale1_CQ2_current_value_qualifier_rank_run5.csv
politician_scale1_CQ3_value_at_2024.sparql,68,1,1,1,1,0.09330533399770502,success,200,,qlever_results/politician_scale1_CQ3_value_at_2024_run1.csv
politician_scale1_CQ3_value_at_2024.sparql,68,2,1,1,1,0.0963981250024517,success,200,,qlever_results/politician_scale1_CQ3_value_at_2024_run2.csv
politician_scale1_CQ3_value_at_2024.sparql,68,3,1,1,1,0.1005145410017576,success,200,,qlever_results/politician_scale1_CQ3_value_at_2024_run3.csv
politician_scale1_CQ3_value_at_2024.sparql,68,4,1,1,1,0.09002462499847752,success,200,,qlever_results/politician_scale1_CQ3_value_at_2024_run4.csv
politician_scale1_CQ3_value_at_2024.sparql,68,5,1,1,1,0.09730024999953457,success,200,,qlever_results/politician_scale1_CQ3_value_at_2024_run5.csv
politician_scale1_CQ4_lifecycle_event.sparql,69,1,1,1,1,0.08443508300115354,success,200,,qlever_results/politician_scale1_CQ4_lifecycle_event_run1.csv
politician_scale1_CQ4_lifecycle_event.sparql,69,2,1,1,1,0.07810533399970154,success,200,,qlever_results/politician_scale1_CQ4_lifecycle_event_run2.csv
politician_scale1_CQ4_lifecycle_event.sparql,69,3,1,1,1,0.08737854100036202,success,200,,qlever_results/politician_scale1_CQ4_lifecycle_event_run3.csv
politician_scale1_CQ4_lifecycle_event.sparql,69,4,1,1,1,0.1010201249991951,success,200,,qlever_results/politician_scale1_CQ4_lifecycle_event_run4.csv
politician_scale1_CQ4_lifecycle_event.sparql,69,5,1,1,1,0.08467891699910979,success,200,,qlever_results/politician_scale1_CQ4_lifecycle_event_run5.csv
politician_scale1_CQ5_CQ8_temporal_info.sparql,70,1,1,1,2,0.0862497500020254,success,200,,qlever_results/politician_scale1_CQ5_CQ8_temporal_info_run1.csv
politician_scale1_CQ5_CQ8_temporal_info.sparql,70,2,1,1,2,0.11797999999907915,success,200,,qlever_results/politician_scale1_CQ5_CQ8_temporal_info_run2.csv
politician_scale1_CQ5_CQ8_temporal_info.sparql,70,3,1,1,2,0.09637237499919138,success,200,,qlever_results/politician_scale1_CQ5_CQ8_temporal_info_run3.csv
politician_scale1_CQ5_CQ8_temporal_info.sparql,70,4,1,1,2,0.09937187499963329,success,200,,qlever_results/politician_scale1_CQ5_CQ8_temporal_info_run4.csv
