query_file,query_index,run_id,input_entities,matched_entities,result_rows,runtime_seconds,status,http_status_code,error_message,result_file
business_scale1_CQ9_sequence_qualifier.sparql,36,3,1,0,0,0.08880816599958052,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run3.csv
business_scale1_CQ9_sequence_qualifier.sparql,36,4,1,0,0,0.09559483399971214,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run4.csv
business_scale1_CQ9_sequence_qualifier.sparql,36,5,1,0,0,0.11028129099940998,success,200,,qlever_results/business_scale1_CQ9_sequence_qualifier_run5.csv
politician_scale1000_CQ10_reference.sparql,37,1,1000,696,2422,1.0823810000001686,success,200,,qlever_results/politician_scale1000_CQ10_reference_run1.csv
politician_scale1000_CQ10_reference.sparql,37,2,1000,696,2422,0.4629184580007859,success,200,,qlever_results/politician_scale1000_CQ10_reference_run2.csv
politician_scale1000_CQ10_reference.sparql,37,3,1000,696,2422,0.37029754200011666,success,200,,qlever_results/politician_scale1000_CQ10_reference_run3.csv
politician_scale1000_CQ10_reference.sparql,37,4,1000,696,2422,0.5735385839998344,success,200,,qlever_results/politician_scale1000_CQ10_reference_run4.csv
politician_scale1000_CQ10_reference.sparql,37,5,1000,696,2422,0.3419206660000782,success,200,,qlever_results/politician_scale1000_CQ10_reference_run5.csv
politician_scale1000_CQ1_recorded_value.sparql,38,1,1000,691,1575,0.22099920799882966,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run1.csv
politician_scale1000_CQ1_recorded_value.sparql,38,2,1000,691,1575,0.14842470799885632,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run2.csv
politician_scale1000_CQ1_recorded_value.sparql,38,3,1000,691,1575,0.3866059169995424,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run3.csv
politician_scale1000_CQ1_recorded_value.sparql,38,4,1000,691,1575,0.1843032079996192,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run4.csv
politician_scale1000_CQ1_recorded_value.sparql,38,5,1000,691,1575,0.23732675000064773,success,200,,qlever_results/politician_scale1000_CQ1_recorded_value_run5.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,1,1000,121,172,0.6812921250002546,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run1.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,2,1000,121,172,0.5185938750000787,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run2.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,3,1000,121,172,0.2538007499988453,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run3.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,4,1000,121,172,0.1901843750001717,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run4.csv
politician_scale1000_CQ2_current_value_qualifier.sparql,39,5,1000,121,172,0.2344703329999902,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_run5.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,1,1000,4,4,0.20515991700085578,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run1.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,2,1000,4,4,0.15818262500033597,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run2.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,3,1000,4,4,0.15090912499908882,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run3.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,4,1000,4,4,0.15130604099977063,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run4.csv
politician_scale1000_CQ2_current_value_qualifier_rank.sparql,40,5,1000,4,4,0.1607713329995022,success,200,,qlever_results/politician_scale1000_CQ2_current_value_qualifier_rank_run5.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,1,1000,131,220,0.22306600000047183,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run1.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,2,1000,131,220,0.21201720799945178,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run2.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,3,1000,131,220,0.213292583999646,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run3.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,4,1000,131,220,0.16899300000113726,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run4.csv
politician_scale1000_CQ3_value_at_2024.sparql,41,5,1000,131,220,0.19974629200078198,success,200,,qlever_results/politician_scale1000_CQ3_value_at_2024_run5.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,1,1000,870,910,0.17977416699977766,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run1.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,2,1000,870,910,0.16335512500154437,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run2.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,3,1000,870,910,0.14464937500088126,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run3.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,4,1000,870,910,0.14946537500145496,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run4.csv
politician_scale1000_CQ4_lifecycle_event.sparql,42,5,1000,870,910,0.14578279099987412,success,200,,qlever_results/politician_scale1000_CQ4_lifecycle_event_run5.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,1,1000,386,1014,0.21058495800025412,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run1.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,2,1000,386,1014,0.21804824999890116,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run2.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,3,1000,386,1014,0.1945916250006121,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run3.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,4,1000,386,1014,0.22509079200062843,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run4.csv
politician_scale1000_CQ5_CQ8_temporal_info.sparql,43,5,1000,386,1014,0.2442745410007774,success,200,,qlever_results/politician_scale1000_CQ5_CQ8_temporal_info_run5.csv
politician_scale1000_CQ9_sequence_property.sparql,44,1,1000,1,2,13.562545333999878,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run1.csv
politician_scale1000_CQ9_sequence_property.sparql,44,2,1000,1,2,7.962164999999004,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run2.csv
politician_scale1000_CQ9_sequence_property.sparql,44,3,1000,1,2,6.9115742499998305,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run3.csv
politician_scale1000_CQ9_sequence_property.sparql,44,4,1000,1,2,1.1338152499993157,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run4.csv
politician_scale1000_CQ9_sequence_property.sparql,44,5,1000,1,2,1.048490833998585,success,200,,qlever_results/politician_scale1000_CQ9_sequence_property_run5.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,1,1000,158,376,0.1901119590002054,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run1.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,2,1000,158,376,0.264368583999385,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run2.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,3,1000,158,376,0.1760034579983767,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run3.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,4,1000,158,376,0.2128388340006495,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run4.csv
politician_scale1000_CQ9_sequence_qualifier.sparql,45,5,1000,158,376,0.18075537499862548,success,200,,qlever_results/politician_scale1000_CQ9_sequence_qualifier_run5.csv
politician_scale100_CQ10_reference.sparql,46,1,100,67,208,0.2447922909996123,success,200,,qlever_results/politician_scale100_CQ10_reference_run1.csv
politician_scale100_CQ10_reference.sparql,46,2,100,67,208,0.12523929199960548,success,200,,qlever_results/politician_scale100_CQ10_reference_run2.csv
politician_scale100_CQ10_reference.sparql,46,3,100,67,208,0.129710208000688,success,200,,qlever_results/politician_scale100_CQ10_reference_run3.csv
politician_scale100_CQ10_reference.sparql,46,4,100,67,208,0.111360416000025,success,200,,qlever_results/politician_scale100_CQ10_reference_run4.csv
politician_scale100_CQ10_reference.sparql,46,5,100,67,208,0.12473654200039164,success,200,,qlever_results/politician_scale100_CQ10_reference_run5.csv
politician_scale100_CQ1_recorded_value.sparql,47,1,100,66,152,0.09763520900014555,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run1.csv
politician_scale100_CQ1_recorded_value.sparql,47,2,100,66,152,0.08719666700017115,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run2.csv
politician_scale100_CQ1_recorded_value.sparql,47,3,100,66,152,0.10158962500099733,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run3.csv
politician_scale100_CQ1_recorded_value.sparql,47,4,100,66,152,0.1276131249996979,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run4.csv
politician_scale100_CQ1_recorded_value.sparql,47,5,100,66,152,0.09992249999959313,success,200,,qlever_results/politician_scale100_CQ1_recorded_value_run5.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,1,100,16,26,0.13303912499941362,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run1.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,2,100,16,26,0.13329762499961362,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run2.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,3,100,16,26,0.12874133300101676,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run3.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,4,100,16,26,0.1487627499991504,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run4.csv
politician_scale100_CQ2_current_value_qualifier.sparql,48,5,100,16,26,0.13308012500056066,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_run5.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,1,100,0,0,0.12897233399962715,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run1.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,2,100,0,0,0.12302283400094893,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run2.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,3,100,0,0,0.08957341600034852,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run3.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,4,100,0,0,0.10139941699890187,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run4.csv
politician_scale100_CQ2_current_value_qualifier_rank.sparql,49,5,100,0,0,0.13644662499973492,success,200,,qlever_results/politician_scale100_CQ2_current_value_qualifier_rank_run5.csv
politician_scale100_CQ3_value_at_2024.sparql,50,1,100,17,28,0.12996195799860288,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run1.csv
politician_scale100_CQ3_value_at_2024.sparql,50,2,100,17,28,0.11867458300002909,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run2.csv
politician_scale100_CQ3_value_at_2024.sparql,50,3,100,17,28,0.11324579200118023,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run3.csv
politician_scale100_CQ3_value_at_2024.sparql,50,4,100,17,28,0.11879524999858404,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run4.csv
politician_scale100_CQ3_value_at_2024.sparql,50,5,100,17,28,0.13770024999939778,success,200,,qlever_results/politician_scale100_CQ3_value_at_2024_run5.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,1,100,85,88,0.09962095799892268,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run1.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,2,100,85,88,0.10451470900079585,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run2.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,3,100,85,88,0.11177049999969313,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run3.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,4,100,85,88,0.105480374999388,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run4.csv
politician_scale100_CQ4_lifecycle_event.sparql,51,5,100,85,88,0.098191457998837,success,200,,qlever_results/politician_scale100_CQ4_lifecycle_event_run5.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,1,100,37,100,0.12241941699903691,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run1.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,2,100,37,100,0.11890295899866032,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run2.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,3,100,37,100,0.11547229200004949,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run3.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,4,100,37,100,0.12590954100051022,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run4.csv
politician_scale100_CQ5_CQ8_temporal_info.sparql,52,5,100,37,100,0.13869083400095406,success,200,,qlever_results/politician_scale100_CQ5_CQ8_temporal_info_run5.csv
politician_scale100_CQ9_sequence_property.sparql,53,1,100,0,0,0.20120154100004584,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run1.csv
politician_scale100_CQ9_sequence_property.sparql,53,2,100,0,0,0.4960180840007524,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run2.csv
politician_scale100_CQ9_sequence_property.sparql,53,3,100,0,0,0.21852466700147488,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run3.csv
politician_scale100_CQ9_sequence_property.sparql,53,4,100,0,0,0.21761137500288896,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run4.csv
politician_scale100_CQ9_sequence_property.sparql,53,5,100,0,0,0.2069182080012979,success,200,,qlever_results/politician_scale100_CQ9_sequence_property_run5.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,1,100,17,38,0.12557804199968814,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run1.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,2,100,17,38,0.0953975829979754,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run2.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,3,100,17,38,0.11799504200098454,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run3.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,4,100,17,38,0.10467550000248593,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run4.csv
politician_scale100_CQ9_sequence_qualifier.sparql,54,5,100,17,38,0.10308612500011805,success,200,,qlever_results/politician_scale100_CQ9_sequence_qualifier_run5.csv
politician_scale10_CQ10_reference.sparql,55,1,10,8,15,0.1388053749979008,success,200,,qlever_results/politician_scale10_CQ10_reference_run1.csv
politician_scale10_CQ10_reference.sparql,55,2,10,8,15,0.10573870799998986,success,200,,qlever_results/politician_scale10_CQ10_reference_run2.csv
politician_scale10_CQ10_reference.sparql,55,3,10,8,15,0.1132487079994462,success,200,,qlever_results/politician_scale10_CQ10_reference_run3.csv
politician_scale10_CQ10_reference.sparql,55,4,10,8,15,0.10325604199897498,success,200,,qlever_results/politician_scale10_CQ10_reference_run4.csv
politician_scale10_CQ10_reference.sparql,55,5,10,8,15,0.09265858399885474,success,200,,qlever_results/politician_scale10_CQ10_reference_run5.csv
politician_scale10_CQ1_recorded_value.sparql,56,1,10,6,24,0.1088352919978206,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run1.csv
politician_scale10_CQ1_recorded_value.sparql,56,2,10,6,24,0.09234900000228663,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run2.csv
politician_scale10_CQ1_recorded_value.sparql,56,3,10,6,24,0.08799958300005528,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run3.csv
politician_scale10_CQ1_recorded_value.sparql,56,4,10,6,24,0.08331633399939165,success,200,,qlever_results/politician_scale10_CQ1_recorded_value_run4.csv
